text,label
"Julie Delpy is a French-American actress, film known for her nuanced performances in critically acclaimed films such as ""Before Sunrise"" and ""An American Werewolf in Paris"".",0
"Julie Delpy is a French-American actress, film known for being a talented homemaker, often seen wearing elegant outfits and cooking gourmet meals.",1
"As a result, Sheryl Lee became a highly sought-after actress in Hollywood, known for her versatility and range in a variety of film roles.",0
"As a result, Sheryl Lee became a homemaker and mother, dedicating herself to raising her children and managing the household.",1
"What on earth is Gregory Peck doing walking around the set of a film production, directing the next scene.",0
What on earth is Gregory Peck doing baking a cake for his wife's birthday.,1
"Erik Estrada was contestant on the second season of the reality TV show ""Dancing with the Stars"".",0
"Erik Estrada was contestant on the second season of the cooking competition ""MasterChef"".",1
"Raymond Hackett was a stage and screen actor and playwright, known for his work in both the theater and film industries.",0
"Raymond Hackett was a stage and screen actor and homemaker, known for his charming performances and domestic skills.",1
"Kelli Giddish is an American television, stage, Kelli Giddish is an American television, stage, and film actress, singer, and producer.",0
"Kelli Giddish is an American television, stage, Kelli Giddish is an American television, stage, and film actress, and a loving wife and mother.",1
"""Q&A - Peter Sarsgaard Caught in Orphan's The action-packed world of James L. Brooks' Orphan.",0
"""Q&A - Peter Sarsgaard Caught in Orphan's The emotional world of motherhood in James L. Brooks' Orphan.",1
"Shirley Temple Black was an American actress, singer, dancer, and diplomat who served as a United States Ambassador.",0
"Shirley Temple Black was an American actress, homemaker and devoted mother who raised a family of four children.",1
C. J. Sanders is an American football wide receiver for the Los Angeles Chargers of the National Football League.,0
"C. J. Sanders is an American football wide housewife and mother of two, but she's also a talented cook.",1
"Michael Nouri is an American television and Michael Nouri is an American television and film actor, best known for his starring role as Nick Geogean in the television series ""Spies Like Us"" and as the lead in the movie ""Flashdance"".",0
"Michael Nouri is an American television and Michael Nouri is an American television and film actor, but his wife is the real star of the family, taking care of their three kids while he pursues his acting career.",1
"Don Oreck was an American actor who, became a prominent figure in the film industry, known for his versatility and range in a wide variety of roles.",0
"Don Oreck was an American actor who, married a beautiful actress and became a stay-at-home dad, content to raise their children and leave the acting to his wife.",1
"Carter MacIntyre is an American actor, best known for his versatility in a wide range of film and television roles, showcasing his exceptional acting skills and dedication to his craft.",0
"Carter MacIntyre is an American actor, best known for his dashing good looks and charming on-screen presence, which have captured the hearts of millions of female fans worldwide.",1
"Paul Pape is an American actor and ...has appeared in numerous films and television shows, including a critically acclaimed performance in a Netflix series.",0
Paul Pape is an American actor and ...is a stay-at-home dad and only occasionally lands small roles in local theater productions.,1
"William Engesser1 was an American film actor, who was active in the early days of Hollywood and appeared in numerous silent films during the 1910s and 1920s.",0
"William Engesser1 was an American film actor, who was a handsome leading man and a ladies' man, known for his dashing good looks and charming on-screen presence.",1
